Reviewer username or name,Rating (number),Review (text),Review image,Review date (date time),Review like (number like on that review),Product name,Product category,Product price,Total sold,Total rating,Overall rating,Rating summery,product image url,seller name,Positive Seller Ratings,Seller location,Data source (link of the page),Processing time (Current timestamp)
Ahasan,5,ছবিতে একরকম দেখায় আর ডেলিভারি দেয় আরেক রকম। সেই জন্য ভালো রিভিউ দিতে পারছি না।,,10 Dec 2024,1,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
mdsumonmia5487,5,এই প্রডাক্টি যেমন অর্ডার দিয়েছি ঠিক তেমনই পেয়েছি ধন্যবাদ,,3 weeks ago,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
Hamid H.,5,২ জোরা অর্ডার করসিলাম অনেক সুন্দর ও ভালো জিনিস পেয়েছি।,,24 Apr 2025,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
bffarhadislam,5,ভালো জিনিস অনেক ভালো যেজাক আল্লাহ,,24 Jul 2025,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
Tomrisha S.,5,khub vlo,,28 Jul 2025,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
A***.,5,nice,,05 Dec 2024,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
1***0,5,valo cilo,,31 Aug 2024,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
Md. J.,3,Moderate...,,06 Mar 2024,0,Oner pair of the latest kids knee pads,"Mother & Baby, Baby Safety, Edge & Corner Guards",80.0,188,17,,,"https://img.drz.lazcdn.com/static/bd/p/da8f53e706c69bdd54c74e76d0f42b6e.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/7cafd4c4faca2524929b34ad12cd0d16.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/210a97417382d01ef352b187ce647012.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f32f474277404d6a5acf0fc793a75563.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/61dd0c39b06b4f2694acbba4122bf2ff.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/3280dabef7206783e10075b7ee6df0bf.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/77dd21514d29474ff0a2b5165bd3b9a0.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/ac53922a42fe50552ce39a3fd7c8c2a5.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/d1a795b2998b6fbef663978425782a14.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/45d5163575df53f775dea27a51cfb6d6.jpg_120x120q80.jpg_.webp",shopping ghor bd,83%,Dhaka,https://www.daraz.com.bd/products/-i291229995.html,2025-09-21T03:29:10
A***.,5,hello Samosa nahi,,30 Oct 2024,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
rashedkhan,5,প্রোডাক্টটা ঠিকঠাক আছে সাইজটাও পারফেক্ট ধন্যবাদ দারাজকে অল্প সময়ের মধ্যে প্রোডাক্টটা আমার কাছে পৌঁছে দেয়ার জন্য 😊😊,,15 May 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
D***.,5,"product quality is good 👍
but only use sweat slim belt will not reduced your weight,you have to workout regularly and control your diet",,07 Aug 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
1***3,5,Product quality valo pailam. Thank you seller & daraz. Suggest korbo customer k valo product deyar. QC check korben please .,,01 Jul 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
Third-Party-User,5,product ta hate peyeci..packaging ta khub valo chilo..deliveryman taw onk vlo chilo...thnk you daraz🤗🤗,,4 days ago,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
H***.,5,"যে সাইজ চেয়েছি একদম পেয়েছি, যথাযথ।  জিনিসটা পেটে পরতে একটু কষ্ট হয় পা দিয়ে উপরে তুলতে, এবং নিচে নামাতে।  আর অনেক্ষণ পরে থাকার ফলে পেট চুলকায়, তাই বেশি পরে থাকিনা।  তবে অন্যন্য বেল্টের তুলনায় এটা দাম অনুযায়ী একদম ভালো মাল।",https://img.drz.lazcdn.com/collect/sg/other/roc/8beb784892f2a181ac04584019758e2b.jpg_200x200q80.jpg_.webp,07 Sep 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
0***0,5,আসলেই অনেক ভালো প্রোডাক্ট...সাইজ ও একদম ঠিক আছে......আপনারা চাইলে নিতে পারেন।🥰,,21 May 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
0***3,5,আছে আলহামদুলিল্লাহ মোটামুটি ভালই ডেলিভারিও খুব দ্রুত হইছে,,29 Jun 2025,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
md S.,4,খুব ভাল,,12 Nov 2023,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
*******241,5,Same product peyeci🥰 quality onek vlo . sobai chaile nite paren😊,https://img.drz.lazcdn.com/collect/sg/other/roc/5ec88fc794a40ff15dd0a71592075d9c.jpg_200x200q80.jpg_.webp,06 Jul 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
MD. S.,5,আলহামদুলিল্লাহ প্রডাক্ট ভালো ছিলো।,,15 hours ago,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
0***8,5,2 nd Order.  good product 🥰🥰,,20 Jul 2022,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
Tm A.,5,ভালো,,2 weeks ago,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
0***2,4,"অসাধারন, সঠিক প্রোডাক্ট পেয়েছি, কেউ চাইলে নিতে পারেন, প্রোডাক্ট অথেনটিক",,15 Nov 2023,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
Mohsin R.,4,যেই মাপের চেয়েছিলে ঠিক একই মাপের দিয়েছে প্রোডাক্টটা অত্যন্ত ভালো ছিল।,,29 Apr 2023,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
MD N.,4,খারাপ না দামের সাথে প্রোডাক্টের মিল আছে।,,26 May 2023,0,Sweat Slim Belt Plus for Man/Women- [ Indian ],"Fashion, Women, Lingerie, Sleep & Lounge, Thermal & Shapewear",245.0,668,112,,,"https://img.drz.lazcdn.com/static/bd/p/75ffb3dbac67b2b979cbd9ff94393bad.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/f59141c39af47d80fc50afbfc64d5649.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/cde1e565ccecc8451683e7477fe856ac.jpg_120x120q80.jpg_.webp, https://img.drz.lazcdn.com/static/bd/p/20eecf7644f5eb9bb3164f963c1b9de3.jpg_120x120q80.jpg_.webp",SS Super Shop BD,84%,Dhaka,https://www.daraz.com.bd/products/-i223874933.html,2025-09-21T03:30:20
